sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
0,76,1,0,0,0,0,0,0,0,0
1,61,1,0,0,0,0,1,0,1,0
0,22,1,0,0,0,2,1,0,0,1
0,27,1,0,0,0,0,1,0,0,0
1,21,1,0,0,1,1,0,0,0,1
1,26,1,0,0,0,6,1,0,0,0
1,76,1,0,0,0,0,0,0,1,0
1,45,1,0,0,0,0,1,0,1,0
1,22,1,0,0,0,0,0,0,1,0
1,23,1,0,0,0,0,1,0,0,1
1,22,1,0,1,0,0,0,0,0,1
0,23,1,0,0,0,0,0,0,0,1
1,37,1,0,0,0,1,1,0,0,0
1,46,1,0,0,0,4,1,0,0,1
1,23,1,0,0,0,0,1,0,0,0
1,24,1,0,0,0,0,0,0,0,1
1,25,1,0,0,0,1,1,0,0,0
1,22,1,0,0,0,0,1,0,0,1
1,33,1,0,0,0,0,0,0,0,0
0,65,1,0,0,0,0,0,0,1,0
1,29,1,0,0,0,1,1,0,0,0
1,25,1,0,0,0,1,0,0,0,1
1,32,1,0,0,0,0,0,0,0,0
1,28,1,0,0,0,1,0,0,0,0
1,25,1,0,0,0,0,1,0,0,0
1,27,1,8,0,0,0,0,0,0,0
1,55,1,0,0,0,0,1,0,1,0
0,58,1,0,0,0,6,1,0,1,0
1,19,1,0,1,2,0,0,0,0,1
1,23,1,0,0,0,0,0,0,0,1
1,21,1,1,0,0,3,1,0,0,1
0,24,1,0,3,0,3,1,0,0,1
1,27,1,0,0,0,0,0,0,0,0
1,53,1,0,0,3,1,1,0,0,1
1,28,1,0,0,0,3,0,0,0,0
1,52,1,0,0,0,6,1,0,0,0
0,22,1,0,0,0,3,1,0,0,1
1,22,1,0,0,0,0,0,0,0,1
1,22,1,0,0,0,3,0,0,0,1
1,47,1,0,0,0,1,1,0,0,0
1,65,1,0,0,0,0,1,0,1,0
1,20,1,8,0,0,3,1,0,0,1
1,29,1,0,0,0,0,1,0,0,1
1,22,1,0,0,0,2,0,0,0,1
1,41,1,0,0,0,1,1,0,1,0
1,22,1,0,0,1,0,1,0,0,1
0,31,1,0,0,0,0,1,0,0,0
0,57,1,0,0,0,0,0,0,1,0
1,41,1,0,0,0,2,1,0,1,0
0,23,1,0,0,2,0,0,0,0,1
1,25,1,0,0,0,1,0,0,0,1
1,61,1,0,0,0,8,0,0,1,0
1,64,1,0,0,0,0,0,0,0,0
1,40,1,0,0,0,8,0,0,0,0
0,26,1,0,0,0,1,1,0,0,1
1,22,1,0,0,0,0,1,0,0,1
0,22,1,0,0,0,0,1,0,0,1
1,57,1,0,0,0,0,0,0,0,0
1,19,1,0,0,2,1,1,0,0,1
1,23,1,0,3,0,0,1,0,0,1
0,46,1,0,0,0,0,0,0,0,1
1,31,1,0,0,0,13,1,0,0,1
1,25,1,0,0,0,1,0,0,0,1
0,22,1,0,0,0,0,0,0,0,1
1,22,1,0,0,0,0,1,0,0,1
1,29,1,0,0,0,3,1,0,0,0
1,49,1,0,0,0,0,1,0,1,0
1,60,1,0,0,0,10,1,0,1,0
1,23,1,0,0,0,0,0,0,0,1
0,49,1,0,0,0,0,0,0,0,1
1,70,1,0,0,0,0,1,0,1,0
1,31,1,0,0,0,1,1,0,0,0
0,29,1,0,0,0,0,0,0,0,0
1,23,1,0,0,0,0,0,0,0,1
0,57,1,0,0,0,13,0,0,1,0
1,60,1,0,0,0,2,1,0,1,0
0,49,1,0,0,0,0,0,0,0,0
0,21,1,0,0,0,0,0,0,0,1
1,23,1,0,0,4,1,1,0,0,1
1,54,1,0,0,0,1,0,0,0,0
0,22,1,0,2,0,0,1,0,0,1
1,26,1,2,0,0,0,1,0,0,0
0,23,1,0,0,0,0,0,0,0,1
1,23,1,0,0,0,0,0,0,0,1
0,22,1,0,0,0,0,0,0,0,1
1,24,1,0,0,0,0,1,0,0,0
1,56,1,0,0,0,1,0,0,1,0
1,22,1,0,0,0,0,0,0,0,1
0,22,1,0,0,1,0,0,0,0,1
0,21,1,0,0,0,2,0,0,0,1
1,38,1,0,0,0,0,1,0,0,0
0,60,1,0,0,0,11,1,0,1,0
1,26,1,0,0,4,0,1,0,1,1
1,24,1,0,0,1,1,1,0,0,1
1,24,1,0,0,0,2,1,0,0,1
1,27,1,0,0,0,0,0,0,0,0
1,21,1,0,0,2,0,0,0,0,1
1,27,1,0,0,3,1,0,0,0,0
1,22,1,0,0,0,0,1,0,0,1
0,22,1,0,1,1,0,0,0,0,1
0,24,1,2,0,0,0,0,0,0,1
0,21,1,0,0,1,0,1,0,0,1
0,31,1,0,0,0,3,0,0,0,1
0,22,1,0,0,0,0,1,0,0,1
1,23,1,0,0,0,0,0,0,0,1
1,70,1,0,0,0,0,1,0,0,0
1,22,1,0,2,2,0,0,0,0,1
0,24,1,0,0,0,0,0,0,0,1
1,19,1,0,0,0,0,0,0,0,1
1,23,1,0,0,0,3,1,0,0,0
1,32,1,0,0,0,1,0,0,1,0
1,27,1,0,0,0,1,1,0,0,1
1,32,1,2,0,0,17,0,0,0,0
1,65,1,0,0,0,2,1,0,1,0
0,32,1,0,0,0,15,1,0,1,0
1,46,1,0,0,0,1,1,0,0,0
1,22,1,0,0,0,1,0,0,0,1
1,67,1,0,0,0,0,0,0,1,0
1,22,1,0,0,1,2,1,0,0,1
1,62,1,0,0,0,13,1,0,1,0
1,21,1,0,0,0,20,1,0,0,0
0,21,1,0,0,0,0,0,0,0,1
1,25,1,0,0,0,0,0,0,0,1
0,20,1,0,0,0,1,0,0,0,1
0,23,1,0,0,0,0,1,0,0,1
1,23,1,4,1,1,0,1,0,0,1
0,44,1,2,0,0,0,0,0,0,0
1,20,1,0,3,1,0,1,0,0,1
1,45,1,0,0,0,1,1,0,1,0
0,19,1,0,0,0,0,0,0,0,1
0,22,1,0,0,0,0,0,0,0,1
1,54,1,0,0,0,1,1,0,1,0
1,23,1,0,0,0,1,1,0,0,1
1,48,1,0,0,0,0,0,0,0,0
1,24,1,0,0,0,0,0,0,0,1
1,53,1,0,0,0,1,1,0,0,0
1,21,1,5,0,0,0,0,0,0,1
0,33,1,0,0,0,3,1,0,0,1
1,49,1,0,0,0,1,1,0,1,0
1,22,1,0,2,0,1,1,0,0,1
1,22,1,0,0,0,0,0,0,0,1
1,57,1,0,0,0,1,1,0,1,0
0,26,1,0,8,0,1,1,0,0,1
0,25,1,0,0,0,0,0,0,0,1
1,30,1,0,0,0,0,0,0,0,1
0,22,1,0,0,0,2,1,0,0,1
1,57,1,0,0,0,3,0,0,0,0
1,60,1,0,0,0,1,1,0,1,0
1,22,1,0,0,0,0,1,0,0,1
1,41,1,0,0,0,12,1,0,0,0
0,55,1,0,0,0,1,1,0,1,0
0,26,1,0,0,2,0,1,0,0,1
1,36,1,0,0,0,5,0,0,0,0
1,20,1,0,3,2,0,1,0,0,1
0,30,1,0,0,0,0,0,0,0,1
0,34,1,0,0,1,0,1,0,0,0
0,23,1,0,0,0,0,1,0,0,1
0,23,1,0,0,0,0,1,0,0,1
0,23,1,0,0,0,0,0,0,0,1
1,53,1,0,0,0,0,0,0,1,0
1,25,1,0,0,2,1,1,0,0,1
1,28,1,0,0,0,1,0,0,0,0
0,23,1,0,0,0,3,1,0,0,1
0,26,1,0,0,0,9,1,0,0,0
1,43,1,0,0,0,0,0,0,0,0
1,23,1,0,0,1,0,1,0,0,1
1,57,1,0,0,0,15,1,0,1,0
1,21,1,0,0,0,7,1,0,0,1
1,21,1,0,0,0,4,1,0,0,1
1,25,1,0,5,0,1,0,0,0,1
1,21,1,0,0,2,0,0,0,0,1
1,25,1,0,0,0,0,0,0,0,0
0,29,1,0,0,0,0,1,0,0,1
0,19,1,0,0,0,0,0,0,0,1
1,20,1,1,2,2,5,1,1,0,1
1,35,1,0,0,0,11,1,1,1,0
1,22,1,1,1,1,11,1,1,0,0
1,49,1,0,0,0,1,0,1,1,0
1,23,1,0,0,0,0,1,1,0,1
1,23,1,0,2,1,4,1,1,0,1
1,54,1,0,0,0,2,1,1,1,0
1,28,1,0,0,0,0,1,1,0,0
1,69,1,0,0,0,1,1,1,1,0
1,56,1,0,0,0,14,0,1,0,0
1,30,1,0,0,0,5,1,1,0,0
0,57,1,0,0,0,0,0,1,1,0
1,32,1,1,8,2,6,1,1,0,0
1,22,1,2,0,3,0,0,1,0,1
1,61,1,0,0,0,1,1,1,1,0
1,60,1,0,0,0,3,0,1,0,0
1,24,1,0,3,0,1,1,1,0,0
0,22,1,0,0,0,0,0,1,0,1
1,61,1,0,0,0,0,0,1,1,0
1,53,1,0,0,0,0,0,1,1,0
1,25,1,0,0,0,5,1,1,0,0
1,32,1,0,0,0,13,1,1,1,0
1,35,1,0,0,0,19,0,1,0,0
1,30,1,0,0,0,6,1,1,0,1
1,20,1,0,0,0,1,1,1,0,0
1,40,1,0,0,0,7,1,1,0,0
0,22,1,1,0,0,3,0,1,0,1
1,63,1,0,0,0,2,1,1,0,0
1,21,1,0,0,1,0,0,1,0,1
0,25,1,0,0,0,0,1,1,0,0
1,33,1,0,0,0,2,1,1,0,0
1,30,1,0,0,0,10,1,1,0,0
1,27,1,0,0,0,2,1,1,0,1
1,21,1,0,0,0,2,0,1,0,1
1,45,1,0,0,0,3,1,1,0,0
1,26,1,0,0,0,1,1,1,0,0
1,20,1,0,1,2,11,0,1,0,1
1,27,1,0,0,3,1,1,1,0,1
1,80,1,0,0,0,0,0,1,1,0
1,28,1,0,0,0,10,1,1,0,0
1,35,1,0,0,0,10,1,1,0,0
1,32,1,2,0,0,1,0,1,0,0
1,26,1,0,0,0,3,1,1,0,0
1,22,1,0,0,0,3,1,1,0,1
1,31,1,0,8,0,5,0,1,0,0
1,31,1,0,0,0,12,1,1,0,0
1,23,1,0,0,1,1,0,1,0,1
1,25,1,0,0,0,3,1,1,0,0
0,30,1,0,0,2,0,0,1,0,1
1,23,1,0,0,2,1,0,1,0,1
1,34,1,0,0,0,1,0,1,1,0
1,58,1,0,0,0,0,1,1,1,0
0,23,1,0,2,0,1,0,1,0,1
1,37,1,0,0,0,1,1,1,0,0
1,23,1,0,1,0,3,1,1,0,0
1,25,1,0,0,0,2,0,1,0,1
1,56,1,0,0,0,1,1,1,1,0
1,55,1,0,0,0,11,1,1,0,0
1,22,1,0,1,3,3,1,1,0,1
1,56,1,0,0,0,9,0,1,1,0
1,33,1,0,0,0,12,1,1,1,0
0,23,1,0,0,0,1,1,1,0,1
1,31,1,0,0,0,5,1,1,0,0
1,22,1,0,0,0,0,0,1,0,1
1,37,1,0,0,0,0,0,1,0,0
1,27,1,0,0,0,1,1,1,0,0
1,30,1,0,6,0,5,1,1,0,0
0,54,1,0,0,0,3,0,1,1,0
1,27,1,0,0,0,0,1,1,0,1
1,21,1,0,0,0,1,0,1,0,0
0,49,1,0,0,0,20,1,1,0,1
1,28,1,0,0,0,10,1,1,0,0
1,25,1,0,0,1,11,0,1,0,0
1,34,1,0,0,0,1,1,1,0,0
0,21,1,0,0,0,8,1,1,0,0
1,25,1,0,0,4,2,1,1,1,0
1,36,1,0,0,0,10,0,1,0,0
0,49,1,0,0,0,11,0,1,0,0
1,23,1,0,1,0,5,0,1,0,1
1,39,1,0,0,0,0,1,1,0,0
1,31,1,0,0,0,11,1,1,1,0
1,36,1,0,0,0,3,1,1,1,0
1,42,1,0,0,0,19,1,1,1,0
0,25,1,0,0,1,9,0,1,0,1
1,22,1,1,1,1,10,0,1,0,0
1,65,1,0,0,0,5,1,1,1,0
1,49,1,0,4,0,0,1,1,0,0
1,36,1,0,0,0,1,1,1,0,0
1,61,1,0,0,0,1,1,1,1,0
1,24,1,0,0,0,4,1,1,0,0
1,48,1,0,0,0,11,0,1,0,0
1,27,1,0,2,0,6,1,1,0,0
1,28,1,0,3,1,20,1,1,0,0
1,54,1,0,0,0,14,1,1,0,0
0,54,1,0,0,0,1,1,1,0,0
0,57,1,0,0,0,1,1,1,0,0
1,22,1,0,0,0,3,1,1,0,1
1,50,1,0,0,0,3,0,1,1,0
1,23,1,0,0,0,1,0,1,0,1
1,25,1,0,1,1,3,1,1,0,0
1,41,1,0,0,0,1,0,1,0,1
1,27,1,0,0,0,0,1,1,0,0
1,27,1,0,3,3,0,0,1,0,1
1,24,1,0,0,0,0,0,1,0,1
1,33,1,0,5,0,3,0,1,0,1
1,52,1,0,0,0,1,1,1,1,0
1,54,1,0,0,0,20,1,1,1,0
1,48,1,0,0,0,1,1,1,0,0
1,57,1,0,0,0,0,0,1,0,0
1,42,1,0,0,0,1,1,1,1,0
1,54,1,0,0,0,1,0,1,1,0
1,28,1,0,0,0,1,1,1,0,1
1,21,1,0,1,1,0,0,1,0,1
1,31,1,0,6,0,1,1,1,0,0
