sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,26,1,0,0,2,2,1,0,0,0
1,55,1,0,0,1,2,0,0,1,0
1,54,1,0,0,0,5,1,0,1,0
0,24,1,0,0,0,0,0,0,0,1
1,30,1,0,0,0,8,1,0,0,0
1,53,1,0,0,0,0,0,0,0,0
0,37,1,0,0,0,0,0,0,0,1
0,21,1,0,0,0,1,1,0,0,1
0,22,1,0,0,0,0,0,0,0,1
1,22,1,0,0,0,1,1,0,0,1
0,20,1,0,0,0,0,0,0,0,1
0,24,1,0,0,0,0,0,0,0,1
0,20,1,0,0,0,0,0,0,0,1
1,23,1,0,0,0,0,1,0,1,1
1,76,1,0,0,0,0,1,0,1,0
1,22,1,0,0,0,1,1,0,0,1
0,20,1,2,0,0,0,0,0,0,1
0,22,1,0,0,0,0,1,0,0,1
1,23,1,0,0,0,1,0,0,0,1
1,58,1,0,0,0,1,1,0,1,0
1,31,1,0,0,0,1,0,0,1,0
1,22,1,0,0,0,0,1,0,0,1
1,25,1,0,0,0,0,0,0,1,0
1,35,1,0,0,0,1,1,0,0,0
1,20,1,0,0,3,1,1,0,0,1
1,48,1,0,0,0,0,1,0,1,0
1,23,1,0,0,0,0,1,0,0,1
1,23,1,0,0,0,0,1,0,0,1
1,55,1,0,0,0,0,1,0,1,0
1,24,1,0,0,0,0,1,0,0,1
1,23,1,0,0,0,2,0,0,0,1
0,44,1,0,0,0,14,0,0,0,0
0,45,1,0,0,0,3,1,0,0,0
1,33,1,0,0,0,1,1,0,0,0
1,40,1,0,0,0,1,0,0,1,1
0,34,1,0,0,0,1,0,0,0,0
1,55,1,0,0,0,0,0,0,0,1
1,47,1,0,0,0,1,1,0,1,0
1,21,1,0,0,0,1,1,0,0,1
1,23,1,1,1,0,1,1,0,0,1
1,22,1,0,0,2,1,1,0,0,1
1,21,1,0,0,3,2,1,0,0,1
1,32,1,0,0,0,0,1,0,0,0
0,22,1,0,0,3,0,1,0,0,0
1,20,1,0,0,0,0,0,0,0,1
0,22,1,0,0,0,0,0,0,0,1
1,23,1,0,0,1,2,0,0,0,1
1,22,1,0,2,3,0,1,0,0,1
0,22,1,0,0,0,0,1,0,0,1
1,29,1,0,0,0,1,0,0,0,0
1,21,1,0,0,0,0,1,0,0,0
