sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,20,1,1,2,0,15,0,0,0,1
1,24,1,0,0,0,1,1,0,0,1
1,24,1,1,2,7,15,1,0,0,0
1,20,1,1,0,7,15,0,0,0,1
1,41,1,0,0,0,0,0,0,0,0
1,36,1,1,0,7,15,0,0,0,1
1,74,1,1,2,0,0,0,0,0,1
1,20,1,1,2,0,15,0,0,0,1
1,27,1,0,0,0,0,1,0,0,0
0,56,1,0,0,0,0,0,0,1,0
1,49,1,0,0,0,1,0,0,1,0
1,23,1,0,0,0,2,1,0,0,0
0,42,1,0,0,0,2,1,0,1,0
1,27,1,0,1,4,4,1,0,0,0
1,35,1,0,0,0,0,0,0,0,0
1,74,1,1,2,7,15,0,0,0,1
1,67,1,0,0,0,15,1,0,1,0
0,35,1,0,0,0,0,0,0,0,0
1,26,1,0,0,0,1,0,0,0,0
1,67,1,0,0,0,15,1,0,1,0
1,74,1,1,2,7,15,0,0,0,1
1,49,1,0,0,0,3,1,0,1,0
1,39,1,0,0,0,0,0,0,1,0
1,26,1,0,0,0,0,1,0,0,0
1,74,1,1,2,7,15,1,0,0,0
1,33,1,0,0,7,5,0,0,0,1
1,65,1,1,2,3,12,0,0,0,1
1,31,1,0,0,0,2,1,0,0,0
1,38,1,0,0,0,2,0,0,0,0
1,74,1,1,2,7,15,0,0,0,0
1,74,1,1,2,7,15,0,0,0,1
0,38,1,0,0,0,3,0,0,0,0
1,20,1,1,0,7,15,0,0,0,1
1,26,1,0,0,0,15,0,0,0,0
1,57,1,0,0,0,5,1,0,1,0
1,74,1,1,2,7,15,0,0,0,1
1,74,1,1,2,7,15,0,0,0,1
1,20,1,1,2,0,0,0,0,0,1
0,56,1,0,0,0,0,0,0,1,0
1,49,1,0,0,0,0,0,0,1,0
0,27,1,0,0,2,2,0,0,0,0
1,74,1,0,0,0,15,1,0,1,0
1,64,1,0,0,0,0,1,0,1,0
1,74,1,0,0,0,1,1,0,1,0
1,74,1,1,2,0,15,0,0,0,1
1,20,1,1,0,7,15,0,0,0,1
1,74,1,0,0,0,15,1,0,1,0
1,24,1,0,0,0,4,1,0,0,0
1,39,1,0,0,0,4,1,0,0,0
1,20,1,1,2,7,0,0,0,0,1
1,61,1,0,0,0,1,0,0,1,0
1,20,1,1,2,0,15,0,0,0,1
1,44,1,0,0,0,3,0,0,0,0
1,51,1,0,0,0,14,1,1,1,0
0,19,1,1,2,4,28,1,1,0,1
1,19,1,1,0,0,0,1,1,0,1
1,51,1,0,0,0,9,0,1,1,0
0,63,1,0,0,0,28,1,1,1,0
1,24,1,0,1,0,9,1,1,0,0
1,19,1,1,0,0,0,1,1,0,1
1,31,1,0,0,1,9,0,1,0,0
1,25,1,0,1,0,4,0,1,0,1
1,28,1,0,0,1,4,1,1,0,1
1,26,1,0,0,1,2,0,1,0,0
1,23,1,0,0,0,2,0,1,0,1
0,19,1,1,2,4,28,1,1,0,1
1,19,1,1,0,0,0,1,1,0,1
1,21,1,0,1,0,3,0,1,0,1
1,49,1,0,0,0,3,1,1,1,0
1,19,1,1,0,0,0,1,1,0,1
1,25,1,0,1,0,5,0,1,0,1
1,28,1,0,0,0,7,0,1,0,0
0,19,1,1,2,4,28,1,1,0,1
1,19,1,1,0,0,0,1,1,0,1
1,27,1,0,0,0,2,0,1,0,0
1,57,1,0,0,0,1,0,1,1,0
1,45,1,0,0,0,28,1,1,1,0
1,19,1,1,0,0,0,1,1,0,0
0,25,1,0,0,0,4,1,1,0,0
1,19,1,1,0,0,0,1,1,0,1
1,46,1,0,0,0,28,1,1,1,0
1,19,1,1,0,0,0,1,1,0,1
1,19,1,1,0,0,0,1,1,0,0
1,19,1,1,0,0,0,1,1,0,1
1,19,1,1,2,4,0,0,1,0,0
1,42,1,0,0,0,22,1,1,1,0
0,19,1,1,2,4,0,1,1,0,1
1,19,1,1,0,0,0,1,1,0,1
1,21,1,0,1,0,3,0,1,0,1
0,50,1,0,0,0,28,1,1,1,0
1,19,1,1,2,4,0,0,1,0,0
0,19,1,1,2,4,28,1,1,0,1
1,19,1,1,0,0,0,1,1,0,1
1,42,1,0,0,0,4,0,1,0,0
0,25,1,0,0,0,7,1,1,0,0
0,19,1,0,1,4,28,1,1,0,1
1,22,1,0,1,0,3,0,1,0,1
1,19,1,1,2,4,0,1,1,0,1
1,19,1,1,2,4,0,0,1,0,0
1,40,1,0,0,0,4,1,1,1,0
1,27,1,0,0,0,3,1,1,0,1
1,32,1,0,0,0,7,0,1,0,0
1,19,1,1,0,0,0,1,1,0,1
1,31,1,0,0,0,9,0,1,0,0
0,19,1,1,2,4,28,1,1,0,1
1,21,1,0,0,1,3,1,1,0,1
0,19,1,1,2,4,28,1,1,0,1
1,19,1,1,0,0,0,1,1,0,1
1,23,1,0,0,0,0,0,1,0,1
0,19,1,1,2,4,0,1,1,0,1
0,26,1,0,0,0,8,1,1,0,0
1,19,1,1,0,0,0,1,1,0,1
0,19,1,1,2,4,28,1,1,0,1
0,19,1,1,2,4,28,1,1,0,1
0,19,1,1,2,4,28,1,1,0,1
0,40,1,0,0,0,15,1,1,0,0
0,19,1,1,2,4,28,1,1,0,1
1,22,1,0,0,1,1,1,1,0,1
1,59,1,0,0,0,5,1,1,1,0
1,19,1,1,0,0,0,1,1,0,1
0,19,1,1,2,4,28,1,1,0,1
1,61,1,0,0,0,1,1,1,1,0
1,24,1,0,0,0,1,0,1,0,0
1,26,1,0,0,0,2,1,1,0,0
1,19,1,1,0,0,0,1,1,0,1
1,19,1,1,0,0,0,1,1,0,1
1,19,1,1,0,0,0,1,1,0,1
0,29,1,0,0,0,4,1,1,0,0
0,19,1,1,2,4,28,1,1,0,1
1,19,1,1,0,0,0,1,1,0,1
1,19,1,1,0,0,0,1,1,0,1
1,40,1,0,0,0,2,1,1,0,0
0,19,1,1,2,4,28,1,1,0,1
0,54,1,0,0,0,28,1,1,1,0
0,19,1,1,2,4,0,1,1,0,1
0,50,1,0,0,0,28,1,1,1,0
1,19,1,1,2,4,0,0,1,0,0
1,28,1,0,0,1,3,0,1,0,0
1,19,1,1,0,0,0,1,1,0,1
1,28,1,0,0,0,3,1,1,0,0
0,19,1,1,2,4,28,1,1,0,1
0,19,1,1,2,4,28,1,1,0,1
0,60,1,0,0,0,28,1,1,1,0
1,19,1,1,0,0,0,1,1,0,1
1,27,1,0,0,0,0,1,1,0,0
1,19,1,1,0,0,0,1,1,0,1
0,56,1,0,0,0,28,1,1,1,0
1,33,1,0,0,0,10,0,1,0,0
