sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,20,1,0,2,7,0,0,0,0,1
1,20,1,0,2,7,17,1,0,0,0
1,20,1,0,2,7,17,0,0,0,1
1,74,1,0,0,1,17,1,0,1,0
1,53,1,0,0,0,0,0,0,1,0
1,74,1,0,0,1,17,1,0,1,0
1,74,1,0,0,1,17,1,0,1,0
1,74,1,0,0,1,17,1,0,1,0
1,20,1,0,2,7,0,0,0,0,1
1,63,1,0,0,0,0,0,0,1,0
1,20,1,0,2,7,0,0,0,0,1
0,48,1,0,0,0,1,1,0,1,0
1,20,1,0,2,7,0,0,0,0,1
1,20,1,0,2,7,0,0,0,0,1
1,74,1,0,0,1,17,1,0,1,0
1,25,1,0,0,0,5,1,0,0,0
1,41,1,0,0,0,0,0,0,0,0
1,74,1,0,0,0,17,1,0,1,0
1,55,1,0,0,0,3,1,0,1,0
1,74,1,0,0,0,17,1,0,1,0
1,74,1,0,0,0,17,1,0,1,0
1,32,1,0,0,0,4,1,0,0,0
1,74,1,0,0,1,17,1,0,1,0
0,20,1,0,0,0,0,0,0,0,1
1,32,1,0,0,0,12,1,0,0,0
1,20,1,0,1,7,0,0,0,0,1
1,27,1,0,0,0,0,0,0,0,0
1,22,1,0,0,0,0,1,0,0,1
1,28,1,0,0,0,2,1,0,0,0
0,23,1,0,0,0,0,1,0,0,0
0,20,1,0,0,0,0,1,0,0,1
0,74,1,0,0,0,17,1,0,1,0
0,30,1,0,0,0,0,0,0,0,0
1,20,1,0,2,7,17,0,0,0,1
1,20,1,1,2,0,17,0,0,0,1
0,21,1,0,0,0,0,1,0,0,1
1,20,1,0,2,7,0,0,0,0,1
1,23,1,0,0,0,0,1,0,0,1
1,51,1,0,0,0,2,1,0,1,0
1,20,1,0,2,7,17,1,0,0,0
1,74,1,0,0,0,17,1,0,1,0
1,20,1,0,0,0,1,1,0,0,1
1,20,1,0,0,0,0,1,0,0,1
0,22,1,0,0,7,17,1,0,0,0
0,74,1,0,0,7,17,1,0,0,0
0,48,1,0,0,0,0,1,0,1,0
1,20,1,0,2,7,17,0,0,0,1
1,20,1,0,2,7,17,1,0,0,0
1,20,1,0,2,7,0,0,0,0,1
1,20,1,1,2,7,17,0,0,0,1
1,74,1,0,0,1,17,1,0,1,0
1,20,1,0,0,0,0,0,0,0,1
1,55,1,0,0,0,1,0,0,1,0
1,74,1,0,0,1,17,1,0,1,0
0,26,1,0,0,0,0,1,0,0,0
1,19,1,2,1,4,28,1,1,0,0
0,68,1,0,1,1,28,1,1,1,0
1,19,1,2,1,4,28,1,1,0,0
1,32,1,0,0,0,18,1,1,0,0
1,47,1,0,0,0,28,1,1,1,0
1,25,1,2,0,3,25,1,1,0,0
1,36,1,0,0,0,1,1,1,0,0
1,23,1,0,1,3,28,0,1,0,0
1,19,1,0,0,4,4,1,1,0,1
1,19,1,1,1,4,28,1,1,0,0
0,19,1,0,0,4,28,1,1,0,1
0,19,1,0,0,4,28,1,1,0,1
1,21,1,0,0,1,4,1,1,0,1
0,19,1,0,0,4,28,1,1,0,1
0,46,1,0,1,0,5,1,1,1,0
0,68,1,0,0,0,28,1,1,1,0
1,54,1,0,0,0,28,1,1,1,0
1,48,1,0,0,0,24,1,1,1,0
1,19,1,0,1,4,28,1,1,0,0
1,22,1,0,0,0,2,0,1,0,1
0,68,1,0,1,0,28,1,1,1,0
1,31,1,0,0,1,1,0,1,0,0
1,54,1,0,0,0,2,1,1,1,0
1,19,1,1,0,2,1,1,1,0,1
0,19,1,0,0,4,10,1,1,0,1
0,19,1,0,0,4,28,1,1,0,1
1,19,1,1,1,4,28,1,1,0,0
1,19,1,1,1,4,28,1,1,0,0
1,29,1,0,0,0,0,1,1,0,0
0,68,1,0,1,1,28,1,1,1,0
0,23,1,0,0,0,1,1,1,0,0
1,19,1,1,1,4,28,1,1,0,0
1,26,1,0,0,0,10,1,1,0,0
1,22,1,0,0,0,1,1,1,0,1
0,23,1,0,0,0,0,0,1,0,0
1,19,1,2,1,4,28,1,1,0,0
0,19,1,0,0,4,28,1,1,0,1
0,55,1,0,0,0,28,1,1,1,0
0,68,1,0,1,1,28,1,1,1,0
1,19,1,2,0,4,28,1,1,0,0
0,19,1,0,0,4,28,1,1,0,1
0,19,1,0,0,4,28,1,1,0,1
0,19,1,0,0,4,28,1,1,0,1
0,19,1,0,0,4,28,1,1,0,1
0,19,1,0,0,4,28,1,1,0,1
1,20,1,0,0,1,0,1,1,0,1
0,19,1,0,0,4,28,1,1,0,1
0,19,1,0,0,4,28,1,1,0,1
0,29,1,0,0,0,0,0,1,0,0
1,28,1,0,0,0,4,1,1,0,0
1,35,1,0,0,0,16,1,1,0,0
1,19,1,2,1,4,28,1,1,0,0
1,45,1,0,0,0,6,1,1,1,0
1,28,1,0,0,0,0,1,1,0,0
0,19,1,0,0,4,28,1,1,0,1
1,21,1,0,0,0,0,1,1,0,1
1,58,1,0,0,0,4,1,1,1,0
1,19,1,1,1,4,28,1,1,0,0
1,23,1,0,0,0,1,1,1,0,1
0,68,1,0,1,0,28,1,1,1,0
1,19,1,2,1,4,28,1,1,0,0
0,39,1,0,0,0,1,0,1,0,0
1,30,1,0,0,0,3,1,1,0,0
0,19,1,0,0,4,28,1,1,0,1
1,23,1,0,0,0,0,0,1,0,0
0,65,1,0,0,0,28,1,1,1,0
0,60,1,0,1,0,28,1,1,1,0
0,19,1,0,0,4,28,1,1,0,1
1,28,1,0,0,0,12,0,1,0,0
1,19,1,2,1,4,28,1,1,0,0
1,26,1,0,0,0,6,0,1,0,0
0,40,1,0,0,0,0,1,1,0,0
1,36,1,0,0,0,1,1,1,0,0
1,26,1,0,0,0,4,0,1,0,0
0,68,1,0,1,1,28,1,1,1,0
1,19,1,2,1,4,28,1,1,0,0
1,32,1,0,0,0,0,1,1,0,0
0,26,1,0,0,0,1,0,1,0,1
