sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
0,21,1,0,0,0,0,1,0,0,1
0,47,1,0,0,0,0,0,0,1,0
1,38,1,0,0,0,7,0,0,1,0
1,45,1,0,0,0,0,0,0,1,0
0,37,1,0,0,0,0,1,0,0,0
0,39,1,0,0,0,2,1,0,0,0
0,24,1,0,0,0,0,0,0,0,1
0,43,1,0,0,0,0,0,0,0,0
1,23,1,0,0,0,0,0,0,0,1
1,19,1,8,0,0,0,0,0,0,1
0,37,1,0,0,0,0,1,0,0,0
1,55,1,0,0,0,8,1,0,1,0
0,46,1,0,0,0,0,0,0,0,1
1,24,1,0,0,0,0,0,0,0,1
1,58,1,0,0,0,8,1,0,1,0
0,55,1,0,0,0,0,1,0,1,0
1,43,1,0,0,0,0,0,0,1,0
1,42,1,0,0,0,0,1,0,1,0
0,49,1,0,0,0,0,0,0,0,1
1,21,1,0,0,4,0,0,0,0,1
1,48,1,0,0,0,0,1,0,1,0
1,32,1,0,0,0,0,0,0,0,0
1,57,1,0,0,0,8,1,0,1,0
1,23,1,0,0,0,1,0,0,0,1
1,48,1,0,0,0,0,0,0,1,0
1,64,1,0,0,0,0,0,0,1,0
1,21,1,0,1,3,8,0,0,0,1
1,33,1,0,0,0,0,1,0,0,0
0,30,1,0,0,0,0,1,0,0,0
0,34,1,0,0,0,0,0,0,0,0
1,72,1,0,0,0,4,0,1,1,0
1,33,1,0,0,0,1,1,1,0,0
1,28,1,0,0,0,6,0,1,0,0
1,36,1,0,0,0,2,0,1,0,0
1,37,1,1,8,1,1,1,1,0,1
1,32,1,0,0,0,8,0,1,0,0
1,50,1,0,0,0,2,1,1,0,0
1,29,1,0,0,3,0,1,1,0,0
1,24,1,0,0,4,0,1,1,0,1
0,25,1,0,0,0,3,0,1,0,1
1,31,1,0,2,2,13,0,1,0,0
1,34,1,0,0,0,0,1,1,0,0
0,24,1,0,1,1,0,0,1,0,1
