sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,23,1,0,0,4,5,1,0,0,1
1,22,1,0,0,0,0,1,0,0,1
0,23,1,0,0,0,0,1,0,0,0
1,33,1,0,0,0,1,1,0,0,0
0,27,1,0,0,0,1,1,0,0,0
1,21,1,0,0,0,0,1,0,0,1
1,41,1,0,0,0,0,1,0,0,0
1,22,1,0,0,0,3,1,0,0,0
1,20,1,0,0,0,3,1,0,0,1
1,48,1,0,0,0,8,1,0,0,1
1,22,1,0,0,0,0,1,0,0,0
1,30,1,0,0,2,12,0,0,0,0
1,23,1,0,0,0,3,1,0,0,0
1,21,1,0,0,0,0,0,0,0,1
1,20,1,0,0,0,0,1,0,0,1
0,19,1,0,0,0,0,1,0,0,1
1,38,1,0,0,0,10,1,0,1,0
1,21,1,0,0,0,2,1,0,0,1
1,29,1,0,0,0,3,1,0,0,0
1,48,1,0,0,0,2,1,0,0,0
1,21,1,0,0,0,0,1,0,0,0
1,22,1,0,0,0,0,1,0,0,1
1,22,1,0,0,0,0,1,0,0,1
1,42,1,0,0,0,0,0,0,0,1
1,21,1,0,0,0,0,0,0,0,1
0,20,1,0,0,0,4,1,0,0,1
1,22,1,0,0,0,0,0,0,0,1
1,21,1,0,0,0,1,1,0,0,1
1,20,1,0,0,0,4,0,0,0,1
1,38,1,0,0,0,0,1,0,0,0
1,26,1,0,0,0,5,0,1,0,0
1,41,1,0,0,0,1,1,1,1,0
1,22,1,0,2,3,4,1,1,0,1
1,31,1,0,0,0,1,1,1,0,0
1,29,1,0,0,0,2,1,1,1,0
1,25,1,0,6,0,1,1,1,0,0
1,28,1,0,0,0,0,0,1,0,1
1,32,1,0,0,0,5,1,1,1,0
1,52,1,0,0,0,7,1,1,1,0
1,36,1,0,0,0,6,0,1,1,0
1,47,1,0,2,0,2,1,1,0,0
1,49,1,0,0,0,2,0,1,0,0
1,25,1,4,1,0,0,1,1,0,0
1,41,1,0,0,0,0,1,1,0,0
1,42,1,0,0,0,1,1,1,1,0
1,24,1,0,0,0,10,1,1,0,0
1,42,1,0,0,0,5,1,1,0,0
1,22,1,0,0,2,3,0,1,0,1
1,44,1,4,0,0,1,0,1,0,0
1,48,1,1,1,2,2,1,1,0,1
1,21,1,1,1,2,16,1,1,0,1
1,24,1,0,0,0,1,1,1,0,0
1,34,1,0,0,3,13,1,1,0,0
1,54,1,0,0,0,8,1,1,1,0
1,27,1,0,2,1,8,1,1,0,1
1,22,1,6,2,1,9,1,1,0,0
1,23,1,0,0,0,2,0,1,1,0
1,28,1,0,0,0,3,1,1,0,0
0,20,1,0,0,0,0,1,1,0,1
1,25,1,0,1,0,0,1,1,0,0
1,25,1,0,0,0,2,1,1,0,0
1,32,1,0,0,6,4,1,1,0,1
1,50,1,0,0,0,4,1,1,0,0
1,52,1,0,0,0,14,1,1,1,0
1,43,1,0,0,0,1,0,1,0,0
1,23,1,0,2,5,9,1,1,0,1
0,27,1,0,0,0,1,1,1,0,0
1,25,1,1,0,0,0,1,1,0,0
1,23,1,0,0,0,5,0,1,0,1
1,44,1,0,0,0,11,1,1,1,0
1,32,1,0,0,0,1,1,1,0,1
1,27,1,0,0,0,3,1,1,0,1
1,30,1,0,0,0,2,1,1,0,0
1,48,1,0,0,0,9,1,1,0,0
1,44,1,0,0,0,1,0,1,0,0
1,46,1,0,0,0,3,1,1,0,0
1,28,1,3,0,0,2,0,1,0,0
0,20,1,0,0,0,1,1,1,0,1
1,28,1,0,0,1,26,0,1,1,0
1,53,1,0,0,0,0,1,1,1,0
1,23,1,0,0,0,6,1,1,0,0
1,50,1,10,0,0,11,1,1,0,0
1,44,1,0,0,0,6,1,1,0,0
1,61,1,0,0,0,2,1,1,1,0
0,27,1,0,0,0,1,0,1,0,0
1,54,1,0,0,0,4,1,1,0,0
1,30,1,0,0,1,0,1,1,0,0
1,33,1,0,2,0,11,1,1,0,0
1,19,1,1,2,1,13,1,1,0,0
1,33,1,0,0,0,1,1,1,0,0
1,55,1,0,0,0,4,1,1,0,0
1,27,1,0,0,0,0,1,1,1,0
1,38,1,0,0,0,3,1,1,1,0
1,31,1,0,0,0,0,1,1,1,0
1,19,1,0,0,0,1,1,1,0,1
1,27,1,0,0,0,12,1,1,1,0
1,52,1,0,0,1,2,1,1,0,1
1,30,1,0,0,0,5,1,1,0,0
1,23,1,0,0,0,7,0,1,0,0
1,58,1,0,0,0,13,1,1,1,0
1,26,1,1,0,0,13,0,1,0,0
1,48,1,0,0,0,5,0,1,1,0
1,28,1,0,2,0,4,0,1,0,0
1,26,1,0,0,1,10,1,1,0,0
1,58,1,0,0,0,1,1,1,0,0
1,31,1,0,0,0,13,1,1,1,0
1,55,1,0,0,0,2,1,1,0,0
