sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,25,0,0,0,0,1,0,1,False,False
1,32,0,0,0,0,1,1,1,False,False
1,19,0,0,0,2,5,1,0,False,True
1,36,0,0,0,0,2,1,0,False,False
1,59,1,0,0,0,1,1,0,False,True
1,26,0,0,0,0,8,1,1,False,False
1,27,0,0,0,0,12,1,1,True,False
0,19,1,0,0,0,1,1,0,False,True
1,21,0,0,0,0,7,0,1,False,False
0,22,1,0,0,0,2,1,0,False,False
1,35,1,0,0,0,0,0,1,False,False
1,58,0,0,0,0,4,1,0,True,False
1,29,0,0,0,0,6,1,1,False,False
1,21,0,0,0,0,0,0,0,False,False
1,42,0,0,0,0,3,0,1,False,False
1,37,0,0,0,1,1,0,1,False,False
1,20,0,0,1,2,1,1,1,False,True
0,29,1,0,0,0,7,0,0,False,False
1,39,0,0,0,0,1,0,0,True,False
1,21,0,0,0,0,0,1,0,False,True
1,20,1,0,0,4,0,0,0,False,True
0,48,0,0,0,0,14,1,0,True,False
0,35,1,0,0,0,1,0,0,False,True
1,40,0,2,0,0,3,0,1,False,False
1,27,0,4,2,0,0,1,1,False,False
1,30,0,0,0,0,1,1,1,False,True
1,28,0,0,0,0,7,1,1,False,False
1,26,0,0,0,0,6,0,1,False,False
1,21,0,0,2,2,3,1,1,False,True
1,27,0,1,1,3,9,1,1,False,False
1,24,0,0,0,0,7,1,1,False,False
1,22,0,0,0,0,0,0,0,False,True
1,61,1,0,0,0,2,1,0,True,False
1,27,0,0,0,0,6,1,0,False,False
1,28,0,0,2,5,8,1,1,False,True
1,49,0,0,0,0,8,1,0,True,False
1,27,0,1,1,0,5,1,1,False,False
1,29,0,2,0,0,0,1,1,False,False
1,50,1,0,0,0,0,1,0,False,False
0,45,0,0,0,0,9,1,0,True,False
1,24,0,0,0,0,0,0,0,False,False
1,28,0,1,1,1,12,1,1,True,False
1,39,0,0,0,0,7,1,1,True,False
1,34,1,0,0,0,1,1,0,False,True
1,26,0,0,0,0,10,1,1,False,False
1,26,0,0,0,0,2,0,1,False,False
1,34,0,2,3,0,3,1,0,False,False
1,25,0,0,0,0,9,1,1,False,False
0,24,1,0,0,0,0,1,0,False,False
1,34,0,0,1,4,7,1,1,False,False
1,29,0,0,0,3,7,1,1,True,False
1,22,0,0,0,0,1,0,0,False,True
1,26,1,0,0,0,4,0,1,False,False
1,57,0,0,0,0,6,1,0,True,False
1,51,1,0,0,0,0,1,0,False,True
1,45,0,0,0,0,1,1,0,False,False
1,67,1,0,0,0,2,1,0,True,False
1,34,0,0,0,0,11,1,1,True,False
1,31,0,1,1,0,3,1,1,False,False
0,31,1,0,0,0,9,0,0,False,False
1,33,0,0,0,0,5,1,1,False,False
1,60,1,0,0,0,3,1,0,True,False
1,29,0,2,1,0,7,1,1,False,False
1,39,1,0,0,0,2,0,0,False,False
1,29,0,0,0,0,1,0,1,False,False
1,51,1,0,0,0,0,0,0,True,False
0,45,1,0,0,0,1,1,0,False,False
1,25,0,0,0,0,2,1,0,False,False
1,29,0,0,0,0,2,0,1,False,True
1,35,0,1,0,3,3,1,0,False,False
1,24,0,3,0,0,3,1,1,False,False
1,24,0,0,0,0,13,1,1,False,False
1,23,0,0,0,0,1,0,1,False,False
1,23,0,0,0,0,2,1,1,False,True
1,45,0,0,0,0,4,1,0,True,False
0,21,1,0,0,0,2,1,0,False,False
0,23,0,0,1,0,0,0,0,False,True
1,24,0,0,0,0,1,1,0,False,False
1,20,0,0,0,0,1,0,0,False,True
1,53,0,0,0,0,1,1,0,True,False
1,22,0,0,0,0,1,1,1,False,True
1,30,0,0,0,0,9,1,1,False,False
1,31,0,0,2,5,8,1,1,False,False
1,22,0,0,0,2,0,1,1,False,False
1,34,0,0,0,0,16,0,1,False,False
1,32,0,1,0,0,6,1,1,False,False
1,28,0,0,0,0,10,1,0,True,False
0,50,1,0,0,0,0,0,1,False,False
1,24,0,0,1,0,5,0,1,False,False
1,40,0,0,0,0,3,0,1,False,False
0,24,0,0,12,0,7,0,1,False,False
1,31,0,3,0,0,0,1,0,False,False
1,33,0,0,0,0,2,0,0,False,False
1,34,0,2,0,0,9,1,1,False,False
1,22,1,0,0,0,1,1,0,False,False
1,38,0,1,2,1,6,0,1,True,False
1,30,0,0,0,0,1,1,1,False,False
1,54,0,0,0,0,8,1,0,True,False
1,26,1,0,0,4,3,1,1,False,False
1,33,1,0,0,0,3,0,0,False,False
1,30,1,0,0,0,0,1,0,False,False
1,30,0,0,3,3,7,1,1,False,False
1,36,0,0,0,0,3,1,1,False,False
1,30,0,0,0,0,17,0,1,False,False
1,20,0,0,0,2,2,0,1,False,True
1,31,0,0,0,0,2,0,0,False,False
1,49,0,0,0,0,10,1,1,False,False
1,25,1,0,0,1,2,1,1,False,False
1,53,0,0,0,0,7,1,1,True,False
1,45,0,0,0,0,2,0,0,False,False
1,38,0,0,0,0,8,1,0,False,False
1,27,0,0,0,1,7,1,1,False,False
1,20,0,0,0,4,0,1,0,False,True
1,25,1,0,0,0,0,1,1,True,False
1,49,0,0,0,0,0,0,0,False,False
1,39,0,4,0,0,4,1,1,False,False
1,23,1,0,0,0,0,0,0,False,False
1,50,0,0,0,0,5,1,1,True,False
1,58,1,0,0,0,1,0,0,False,False
1,28,0,0,0,0,8,0,1,True,False
1,27,0,0,0,0,6,0,0,False,True
1,22,1,0,0,0,2,1,0,False,False
1,28,0,1,1,0,10,1,1,False,False
1,28,1,0,0,0,7,1,0,True,False
1,35,0,0,0,0,7,1,0,False,False
1,33,0,0,0,0,0,0,1,False,False
1,26,0,0,2,5,2,1,1,False,False
1,34,0,0,0,0,12,1,1,False,False
1,30,0,0,0,0,11,1,1,True,False
0,20,0,0,0,0,0,0,0,False,True
1,58,0,0,0,0,8,0,0,True,False
1,24,1,1,2,1,10,1,0,False,False
1,28,0,0,0,0,13,1,1,True,False
1,37,1,0,0,0,13,1,1,False,False
1,22,0,0,2,0,0,1,0,False,False
1,76,0,0,0,0,1,0,1,True,False
1,29,0,0,0,0,11,0,1,True,False
1,34,0,0,0,0,0,1,0,True,False
1,46,0,0,0,0,6,1,0,True,False
1,37,1,0,0,0,3,1,0,True,False
1,26,0,0,2,2,8,1,1,False,False
1,35,0,0,0,2,10,0,1,False,False
1,32,0,0,0,0,8,0,1,True,False
1,34,0,0,0,0,2,1,1,False,False
1,58,1,0,0,0,3,1,0,False,False
1,23,1,0,0,0,1,0,0,False,False
1,38,1,0,0,0,8,1,0,False,False
1,22,0,1,1,1,15,1,1,False,False
0,21,0,0,0,0,1,1,0,False,True
1,30,0,0,0,0,7,0,0,False,False
1,46,0,0,0,0,1,0,0,True,False
1,51,0,0,0,0,8,1,0,True,False
0,33,0,0,0,0,0,1,0,False,True
1,22,0,0,0,0,5,1,1,False,True
1,27,1,0,0,0,0,1,0,False,False
1,60,0,0,0,0,4,0,0,False,False
1,48,0,0,0,0,1,1,0,True,False
0,26,0,0,0,0,1,1,1,False,False
1,21,1,0,0,0,1,1,1,False,True
1,54,0,0,0,0,6,1,0,False,False
1,61,0,0,0,0,2,0,0,True,False
1,63,1,0,0,0,0,1,0,True,False
1,35,0,1,1,1,13,1,1,False,True
1,27,0,0,3,0,20,1,1,False,False
0,27,1,0,0,0,0,1,0,False,True
1,37,0,0,5,0,5,1,0,False,False
1,21,1,0,0,0,1,1,1,False,True
1,32,0,0,0,0,19,1,1,False,False
1,27,0,0,0,0,9,1,1,True,False
1,25,0,1,1,0,4,0,1,False,False
1,35,1,0,0,0,0,0,1,True,False
1,32,0,1,2,1,29,1,1,False,False
1,19,1,0,0,0,0,0,0,False,True
1,55,1,0,0,0,1,1,0,True,False
0,61,0,0,0,0,0,0,0,False,False
1,48,0,0,0,0,1,1,0,True,False
1,35,1,0,0,0,1,0,0,False,False
1,28,0,0,8,0,1,1,0,False,False
1,28,0,0,0,0,0,0,1,False,False
1,30,0,0,0,0,20,0,1,False,False
1,29,0,0,0,0,0,0,0,False,False
1,30,0,0,0,0,7,1,1,False,False
1,59,0,0,0,0,4,1,0,True,False
1,33,0,0,0,0,7,0,1,False,False
1,26,0,0,2,5,11,1,1,False,False
1,36,0,0,0,0,3,1,0,False,False
1,23,0,1,8,2,12,0,1,False,False
1,35,0,0,0,0,1,1,0,True,False
1,20,0,0,0,0,2,1,0,False,True
1,21,1,0,0,0,2,1,1,False,True
1,23,0,0,0,0,4,0,1,False,False
1,42,0,3,1,1,0,1,0,True,False
1,54,0,0,0,0,1,1,0,True,False
1,26,0,8,12,0,6,1,1,False,False
1,21,0,0,8,0,0,1,0,False,True
1,50,1,0,8,0,0,0,0,False,True
1,22,0,5,2,2,4,1,1,False,False
1,36,0,0,0,1,2,1,1,False,False
1,23,0,0,0,1,2,1,1,False,False
1,26,0,0,0,0,4,1,1,False,False
1,30,0,0,0,0,0,1,0,False,False
1,27,1,0,0,0,6,1,0,False,False
1,20,1,4,0,0,0,1,0,False,True
1,50,0,0,0,0,9,1,0,True,False
1,23,1,0,0,0,0,0,0,False,True
1,21,0,0,0,0,1,0,0,False,True
1,18,0,0,0,2,1,1,1,False,True
1,40,0,0,3,0,10,0,1,False,False
1,26,1,0,0,0,7,1,0,False,False
1,28,0,0,0,0,6,1,0,False,True
1,29,1,6,0,0,14,1,1,False,False
1,33,0,0,0,0,2,1,0,True,False
1,55,0,0,0,0,6,1,0,True,False
1,54,0,0,0,0,6,1,0,True,False
1,46,0,0,0,0,8,1,0,True,False
