sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,46,1,0,0,0,0,1,0,False,False
1,22,1,0,0,0,0,1,0,False,True
1,19,0,0,0,2,5,1,0,False,False
1,41,0,0,0,1,2,1,0,False,False
0,21,1,0,0,1,0,0,1,False,True
0,30,0,0,0,0,3,1,0,False,False
0,26,0,0,0,0,4,1,0,False,True
1,52,0,0,0,0,1,1,1,True,False
1,21,0,0,0,0,2,1,0,False,True
1,29,0,0,0,0,3,1,1,False,False
1,52,0,0,0,0,1,1,0,True,False
1,30,0,0,0,0,2,1,0,False,True
1,32,0,0,0,0,8,1,0,True,False
1,21,1,0,0,0,0,1,1,False,True
1,27,0,0,0,0,4,0,0,False,False
1,22,0,0,1,1,4,1,1,False,True
0,22,0,0,1,0,14,1,1,False,False
0,19,1,0,0,0,0,0,0,False,True
1,22,1,0,0,0,0,0,0,False,True
1,50,0,0,0,0,0,1,1,True,False
1,25,0,1,0,0,12,1,1,False,True
1,48,1,0,0,0,8,1,0,True,False
0,39,1,0,0,0,0,1,0,False,True
1,19,1,2,0,0,2,0,0,False,True
1,39,0,4,0,0,7,1,1,False,False
1,23,0,0,0,0,2,1,0,False,True
1,31,0,0,0,0,4,1,0,False,False
1,30,0,0,0,0,28,1,0,False,False
1,30,0,0,0,2,8,0,1,False,False
1,22,0,0,2,2,0,0,1,False,True
1,46,1,0,0,0,3,1,0,True,False
1,52,0,0,0,0,4,1,0,True,False
0,51,1,0,0,0,3,1,0,False,False
1,24,0,0,0,0,2,1,1,False,False
0,25,0,0,1,3,2,1,1,False,True
1,27,0,0,0,0,2,1,0,False,False
1,32,0,0,0,0,0,1,0,True,False
1,28,0,3,0,0,4,1,1,False,False
0,26,1,0,0,0,5,1,0,False,False
0,40,1,0,0,0,0,1,0,False,False
1,22,0,0,0,0,0,0,0,False,False
1,23,0,1,0,3,2,0,1,False,False
1,34,0,0,0,0,2,1,1,False,False
1,26,0,0,0,0,8,1,1,False,False
0,19,1,0,0,0,0,1,0,False,True
1,28,0,0,0,0,2,1,1,False,False
1,26,0,3,0,0,1,1,1,False,False
1,50,0,0,0,0,5,1,0,True,False
1,35,0,0,0,0,10,1,1,False,False
1,23,1,0,0,4,25,0,1,False,True
1,43,0,0,0,0,1,1,0,True,False
1,57,0,0,0,0,1,1,0,False,False
1,50,0,0,0,0,7,1,0,False,False
0,49,0,0,0,0,3,1,0,True,False
1,34,0,0,0,0,4,1,0,False,False
0,20,0,0,0,1,0,0,0,False,True
1,22,1,0,0,0,0,1,0,False,True
1,29,0,0,0,0,4,1,1,False,False
1,24,0,1,1,4,6,1,1,False,False
0,22,0,0,0,0,2,1,0,False,True
1,38,0,0,0,0,10,1,1,True,False
1,21,1,0,0,0,3,0,0,False,True
1,27,0,2,0,0,6,1,0,False,False
1,44,1,0,0,0,4,1,0,True,False
1,24,0,0,0,0,1,0,1,False,False
0,21,0,0,0,0,0,0,0,False,True
0,36,1,0,0,0,0,1,1,False,False
1,26,1,0,0,0,2,1,0,False,False
0,21,1,0,0,0,2,1,0,False,True
1,21,1,0,3,3,1,1,1,False,True
0,28,0,2,0,0,0,1,1,False,False
1,47,0,0,0,0,1,1,0,False,False
1,52,1,0,0,0,3,1,0,True,False
1,46,0,0,0,0,8,1,1,False,False
0,19,1,0,0,0,0,1,0,False,True
1,46,1,0,0,0,30,1,0,True,False
1,21,0,3,2,1,3,1,1,False,True
1,31,0,0,0,0,31,0,1,False,False
1,36,0,0,0,0,7,1,1,False,False
1,33,1,0,0,0,2,1,0,False,False
1,20,1,0,0,2,1,1,0,False,True
1,21,1,0,0,1,0,1,0,False,True
0,19,0,0,1,1,0,0,1,False,True
1,59,0,0,0,0,3,1,0,True,False
1,40,0,0,0,0,0,0,0,False,False
1,52,0,0,0,0,2,1,1,True,False
0,22,0,0,0,0,0,1,0,False,True
1,53,1,0,0,0,0,1,0,False,False
1,24,0,0,2,0,2,1,1,False,False
1,30,0,0,0,0,1,0,0,False,False
1,22,1,0,6,2,0,1,0,False,True
1,22,0,2,0,0,3,0,1,False,False
1,19,1,0,0,1,2,0,1,False,True
1,23,0,3,1,0,3,0,1,False,False
0,20,1,0,0,1,0,1,0,False,True
1,19,0,1,1,5,10,1,0,False,True
1,29,0,0,0,4,2,1,0,False,False
1,22,1,0,0,0,3,1,0,True,False
0,21,0,0,0,4,1,1,1,False,True
1,53,0,0,0,0,4,1,0,True,False
1,41,1,0,0,0,3,1,1,False,True
1,21,1,0,2,3,5,0,1,False,True
0,27,0,0,0,0,5,1,1,False,False
0,31,0,0,0,0,10,1,0,False,False
1,27,0,0,0,0,9,1,1,False,False
1,21,1,0,0,0,1,0,0,False,True
1,51,1,0,0,0,2,1,0,True,False
1,21,1,0,0,0,3,1,0,False,True
0,24,0,0,0,0,19,1,0,False,True
1,36,0,0,0,0,2,1,0,False,False
1,21,0,0,0,0,0,0,0,False,True
0,43,1,0,0,0,0,1,0,True,True
0,37,1,0,0,4,15,1,1,False,False
1,29,1,0,0,0,4,1,0,False,False
1,37,1,0,0,0,3,0,1,True,False
1,37,0,0,0,0,0,1,0,False,False
1,45,1,0,0,0,6,1,0,False,False
1,23,1,0,0,0,0,1,0,False,True
1,20,1,0,0,0,0,1,0,False,True
1,31,0,0,0,0,0,0,0,False,False
0,21,1,0,0,0,0,1,0,False,True
1,37,0,0,0,0,9,1,0,False,True
1,27,1,0,2,0,12,1,1,False,False
1,34,0,0,0,1,1,1,1,False,True
1,26,0,0,0,0,6,1,1,False,False
1,32,0,0,0,0,14,0,0,False,False
1,47,0,0,0,3,20,1,1,False,False
1,20,1,0,0,0,2,1,0,False,True
1,32,0,0,0,0,2,1,1,False,False
1,35,0,0,0,0,13,1,1,False,False
1,35,0,0,0,1,6,1,0,False,False
1,23,0,1,0,0,8,1,1,False,False
0,21,1,0,0,0,0,1,0,False,True
1,20,0,0,0,0,2,1,0,False,True
1,26,0,2,8,1,5,1,1,False,False
1,21,0,0,0,0,2,0,1,False,False
1,25,0,0,0,0,2,1,1,False,False
1,49,1,0,0,0,0,1,0,True,False
