sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,316441.22,0,11465.578,15132.832,11213.495,103666.12,1,1,-8760.43,66.46047
1,333187.3,0,6822.404,-20383.504,17030.088,-74757.27,1,0,-4563.0483,2670.2446
1,109647.57,0,-7138.1987,-8884.024,-9218.639,-115681.04,1,0,3596.1833,-3953.5813
1,-336558.9,0,-4546.145,-17918.604,-13719.961,-28716.293,1,0,-11272.504,-312.9659
1,156203.08,0,3536.606,8399.479,9439.526,93878.93,1,1,-7687.2354,-3223.7012
1,517943.34,0,3223.174,-13255.269,3255.863,73264.305,1,0,-9547.593,10397.936
1,209471.48,0,14729.86,14008.342,1408.8594,-39986.574,1,0,3561.2659,6472.7847
1,189514.3,0,-8301.239,11842.895,-14424.841,-94193.38,1,1,-6588.4404,20328.422
1,197255.66,0,-7424.145,-9385.929,1327.2429,252082.84,1,0,-829.78625,-4875.7373
1,-148923.34,0,1687.7242,10531.189,-13724.949,147489.23,1,0,-8791.321,-9190.101
1,146450.53,0,-3773.045,14036.484,10472.412,-199684.64,1,0,3506.5588,6947.9644
1,130610.91,0,5006.1943,-6196.913,-9473.888,88695.21,1,0,14453.097,-3533.394
1,-210053.31,0,-3994.5625,653.9966,-7155.0396,-55838.113,1,0,198.18486,3106.317
1,-249655.0,0,-21532.148,4447.9355,-7645.6216,-25955.615,1,0,-4570.5103,-8613.736
1,42159.918,0,9967.088,14298.18,-7749.9565,-65780.06,1,0,1735.7465,-10117.025
1,334494.16,0,-3813.1792,-4663.8594,19593.402,36082.875,1,0,-1222.7721,-1700.2794
1,-273906.8,0,-9089.818,9950.545,5771.728,21266.271,1,0,24497.645,1007.7837
1,296241.9,0,-4049.174,-5102.8833,-3897.583,-56453.79,1,0,6425.5806,-1235.4618
1,185557.45,0,613.8601,-248.7813,18602.268,-55276.066,1,0,475.50967,-2468.7827
1,273778.97,0,6026.211,2774.448,7378.471,-109498.14,1,1,-5920.0117,-9897.818
1,-166220.2,0,-4682.2915,18839.172,369.9992,178184.77,1,1,-5058.6226,-3189.228
1,-65072.83,0,8177.5806,9444.796,7283.4375,-9853.713,1,0,-1244.872,-303.34027
1,-292297.3,0,-7403.6514,1563.7192,3782.7373,32729.502,1,0,3833.0952,-1510.5812
1,167750.84,0,-1213.1774,-833.2507,-7967.763,69411.61,1,0,-3455.4382,204.81592
1,42398.39,0,-9717.778,23672.383,-24433.83,20742.307,1,1,-4843.5815,-10641.222
1,-269239.44,0,-3496.0503,8339.291,16446.96,-147170.5,1,0,-5271.669,3050.2283
1,-3078.661,0,-3024.3926,5829.258,13566.299,-10605.757,1,1,-7972.9663,789.9052
1,-132315.73,0,10716.811,-5598.079,-12506.651,42577.344,1,0,-304.23764,7309.3857
1,-316609.53,0,10943.132,-4832.6157,930.853,83955.086,1,0,164.45403,640.7519
1,-231830.06,0,11385.773,-21395.898,-26577.682,-93303.65,1,0,-6988.0225,29.365152
1,-141851.88,0,8330.583,-875.2112,6460.239,-189335.38,1,0,4825.883,7876.232
1,-120734.3,0,-8234.952,-11078.3955,-5822.7344,166205.45,1,0,7727.666,-804.36804
1,-197125.27,0,2641.213,-11785.706,-5163.101,-47445.23,1,0,4915.593,-6920.948
1,122359.805,0,-9913.809,-14141.275,-1368.527,-96442.81,1,0,-7807.8667,-18431.861
1,-233372.73,0,4028.0056,2598.1848,10993.919,53828.12,1,0,4826.7812,-13722.531
1,-345266.47,0,-6767.281,-23951.826,12045.23,-210335.31,1,0,10581.499,10877.436
1,-143469.64,0,-19553.426,803.89,613.93115,73801.195,1,0,-8921.844,8506.258
1,82248.27,0,5130.5903,-2114.2747,-229.43999,150980.97,1,0,11533.454,-3892.24
1,-83262.35,0,4978.556,-9053.351,-7050.755,85555.33,1,0,-5556.985,-13641.803
