sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,-173866.17,0,20592.898,-17637.672,-10528.308,-112166.6,1,0,5265.9546,4112.4165
1,-118315.19,0,4436.665,-3994.8896,14401.384,-11459.444,1,0,-4738.608,-32.706856
1,279552.22,0,4891.55,5085.666,-6648.7603,-57045.62,1,0,-1357.5895,-5228.775
1,537099.3,0,19597.102,-20973.496,-7384.2544,33528.04,1,0,9000.7,9887.68
1,-118410.39,0,4994.249,-13514.0625,-1410.7919,-62394.832,1,0,-3850.566,5389.0903
1,104506.51,0,4439.7515,-6260.438,3965.4104,89940.8,1,0,-5797.874,-9276.073
1,-22139.285,0,-1011.1595,5671.4243,9426.582,68872.58,1,0,-3954.1553,-13013.41
1,182676.77,0,-6807.9004,2472.672,-10198.469,-41592.145,1,0,1892.415,2602.6772
1,-339953.06,0,17455.035,-16090.384,-4816.5566,9466.753,1,0,-14551.841,-2787.9395
1,367260.5,0,-19547.7,5328.047,13118.292,-56163.332,1,0,-11924.135,2322.1707
1,132955.73,0,-1298.3037,14321.096,-4151.653,60989.168,1,1,-118.32002,-2877.6624
1,-33461.12,0,-98.92244,3813.701,12833.862,177021.53,1,0,-4081.1577,361.40628
1,-16848.172,0,-6440.1543,6839.3594,18435.637,34559.79,1,0,-647.2149,14537.293
1,-199209.55,0,943.67816,3964.9148,-6707.6133,-76634.945,1,1,-9645.091,9252.8125
1,-180735.5,0,-716.9872,-3712.9448,-3064.6482,133829.27,1,0,6455.523,8009.203
1,184031.05,0,-11065.213,2220.2385,-3005.5664,-35390.19,1,0,23254.766,11133.65
1,147296.11,0,5416.4595,-20820.094,35479.4,-143365.53,1,0,-10119.4375,-7254.6333
1,189210.2,0,-13795.27,12527.916,-112.07967,68979.586,1,0,1609.5715,1408.6635
1,85438.305,0,-2172.056,4107.5747,11772.887,-79933.06,1,0,1934.8285,10173.707
1,24436.367,0,804.4371,-9298.591,-13826.661,-13436.965,1,1,-3656.5112,4471.214
1,-62939.9,0,-2356.6384,7455.776,17003.33,145436.72,1,0,3476.629,-1723.8253
1,-26007.418,0,-6407.4707,-7658.117,-1126.3788,-65920.21,1,0,-2437.6672,-1766.0759
1,74233.12,0,7794.2104,-5992.9214,-3379.1914,39219.348,1,0,-717.1012,6902.0156
1,-125534.195,0,-10696.23,8315.319,-2524.049,-151097.39,1,0,5613.198,14760.062
1,-90416.27,0,3440.3015,-3841.7917,7464.756,54511.992,1,0,3841.5737,-4187.252
1,-378144.2,0,10994.261,7740.2236,-11678.83,412.03647,1,1,-610.32227,-4356.0703
1,458150.38,0,-10787.357,1662.8413,2676.2673,61189.32,1,0,10811.667,9679.571
1,-305665.38,0,-857.75226,8915.298,-6250.8296,77956.516,1,1,-3872.6755,-1347.9717
1,-211374.64,0,1439.7369,4986.891,9209.444,-148304.0,1,0,9080.533,9621.292
1,-221546.52,0,-255.3,13019.557,-8177.0894,-160021.48,1,1,-5197.091,9086.832
