sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,78,0,6,0,0,38,1,1,1,0
1,19,0,10,12,7,38,1,1,0,1
1,24,0,0,0,0,0,0,0,0,0
1,52,1,0,0,0,14,1,1,1,0
1,31,0,0,0,0,6,1,1,0,0
1,78,0,7,0,0,38,1,1,1,0
1,28,0,0,1,1,19,1,0,0,0
0,50,0,0,0,0,0,1,0,1,0
1,26,1,0,0,0,1,1,0,0,1
0,24,0,0,0,0,0,1,0,0,0
1,78,0,3,0,0,38,1,1,1,0
0,37,0,0,0,5,4,1,1,0,0
1,78,0,10,12,7,38,1,1,0,0
1,19,1,10,12,0,38,1,1,0,1
1,56,0,0,0,0,5,0,1,1,0
1,55,1,0,0,0,14,0,1,1,0
1,28,1,0,0,0,1,1,0,0,0
0,25,0,0,0,0,0,1,0,0,0
1,19,1,10,12,0,38,1,1,0,1
1,19,0,10,12,7,38,1,1,0,1
1,78,0,10,12,7,38,1,1,0,0
1,50,1,0,0,0,2,0,1,1,0
1,78,0,4,0,0,38,1,1,1,0
1,34,1,0,0,0,0,1,0,0,0
1,56,0,10,12,7,38,1,1,0,0
1,54,1,0,0,0,23,1,1,1,0
1,19,1,0,12,0,38,1,1,0,1
1,78,0,10,12,7,38,1,1,0,0
0,78,0,10,12,7,0,0,0,0,1
1,38,1,0,0,0,3,1,0,0,0
1,78,0,0,0,0,38,1,1,1,0
1,25,1,0,0,2,5,1,1,0,0
1,26,1,0,0,0,0,1,1,0,0
1,22,1,0,0,2,1,1,1,0,1
1,59,1,0,0,0,0,0,0,1,0
1,24,0,0,1,4,0,1,1,0,1
1,40,0,0,1,2,1,1,0,1,0
1,44,1,0,0,0,1,1,0,1,0
1,19,0,10,12,7,38,1,1,0,0
1,25,1,0,0,0,0,0,0,0,0
0,50,0,0,0,0,1,0,0,1,0
1,19,0,10,12,7,38,1,1,0,1
1,24,0,0,0,0,2,1,0,0,0
1,23,0,0,0,0,1,0,1,0,1
1,78,0,8,0,0,38,1,1,1,0
