sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,-86792.41,0,-3220.2131,2922.756,12928.397,-95755.37,1,0,4122.8584,-7124.72
1,-101283.52,0,-605.9266,7099.7827,-11993.1455,34239.465,1,0,-2943.983,7573.9277
1,80167.04,0,170.88231,9702.389,3421.5273,-18416.203,1,0,14090.626,4510.0737
1,37758.87,0,2732.0686,-3678.59,7469.063,11985.591,1,0,11703.461,10294.529
1,258240.89,0,6095.2656,-19089.828,-18032.969,21643.31,1,0,-8640.199,3329.4927
1,204546.22,0,323.41675,-1372.9054,-3405.0718,-112955.74,1,0,-3699.1523,-7091.7637
1,-128074.914,0,10238.775,-17833.277,2535.7976,79752.03,1,0,7705.1875,17578.072
1,71829.92,0,1180.8291,-6817.891,4255.1772,44911.035,1,0,-5498.004,-6353.974
1,108242.59,0,3711.83,-2172.0967,3054.7095,-159681.12,1,0,5714.6875,11965.479
1,160596.78,0,-6632.4355,9880.502,-20920.12,-45769.49,1,0,-4388.8306,-1648.1177
1,-212784.86,0,-541.4697,-951.0145,15224.415,197262.86,1,1,-4781.399,4042.4731
1,-136931.27,0,2820.5093,1404.2915,-22599.656,20488.541,1,0,18882.934,2468.047
1,-86025.98,0,3503.9553,-22315.232,5267.59,-127543.63,1,0,7253.5415,2514.58
1,-325393.34,0,10790.431,-2476.0635,9890.733,13912.855,1,1,-13203.252,1680.6627
1,-234283.27,0,-2550.546,10222.002,-5969.2124,96005.58,1,1,-3935.2915,5570.359
1,9190.848,0,-1865.0465,-1801.4979,-21778.762,142801.17,1,0,-11604.419,-7184.1357
1,-69988.41,0,-1110.2509,-4602.63,23554.256,-58146.82,1,0,-5363.743,-11068.174
1,117271.84,0,-2973.3816,4414.6875,19520.23,49393.37,1,0,14666.076,1836.9891
1,20134.398,0,2208.2478,18146.482,-17144.885,14563.858,1,0,11895.309,-14027.947
1,219016.38,0,-3224.6597,-8069.9834,-3895.5173,65971.414,1,0,3432.442,5122.5903
1,160797.48,0,-3426.1814,-11536.896,-5058.4507,13501.22,1,0,20315.742,-11198.6875
1,451295.5,0,10009.316,5207.862,2559.876,26387.17,1,0,1320.1262,2740.364
1,-277948.3,0,-7542.7856,-9331.565,1045.3615,-107100.14,1,0,-6756.76,-13398.756
1,-6770.0254,0,3005.3647,-14255.528,-17835.35,77464.836,1,0,-6263.8813,1779.196
1,63342.543,0,318.34174,4230.7563,-1972.9001,135726.3,1,1,-11251.505,6159.212
1,-250457.08,0,-3597.1375,15775.739,2519.1665,59613.844,1,1,1610.8542,6890.013
1,219333.94,0,5565.732,-8188.7505,-12833.45,-19088.754,1,0,-1363.3246,-4506.7847
1,-3054.414,0,-681.2922,-22781.244,2876.8542,165665.05,1,0,11196.162,5711.246
1,437489.06,0,-8914.461,3156.2932,-5805.4165,93683.9,1,0,2726.521,1703.6157
1,176659.4,0,1910.8354,7624.051,-3863.506,-25483.15,1,0,-51.89118,-11482.369
1,-297750.75,0,-3712.2112,8116.9756,-1850.5955,-7874.9224,1,1,3903.0554,6150.247
