sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,57,1,0,0,0,0,0,0,1,0
1,20,1,1,2,0,17,0,0,0,0
1,79,1,0,2,7,17,0,0,0,1
0,61,1,0,0,0,1,0,0,1,0
1,20,1,1,2,0,17,0,0,0,0
1,53,1,0,0,0,0,0,0,1,0
1,74,1,0,0,0,1,1,0,1,0
1,52,1,1,2,7,17,0,0,0,1
1,55,1,0,0,0,4,0,0,1,0
1,79,1,0,0,0,3,0,0,1,0
1,79,1,0,2,7,17,0,0,0,1
1,79,1,0,2,7,17,0,0,0,1
1,20,1,0,2,0,17,0,0,0,0
1,60,1,0,0,0,13,0,0,1,0
0,19,1,0,0,4,28,1,1,0,1
1,19,1,0,2,4,28,1,1,0,1
1,63,1,2,0,3,28,1,1,1,0
1,27,1,0,0,0,0,1,1,0,0
1,32,1,0,0,0,3,0,1,0,0
1,63,1,2,0,4,28,1,1,1,0
1,26,1,0,0,0,1,1,1,0,0
1,19,1,0,2,4,28,1,1,0,1
1,31,1,0,0,0,0,1,1,0,0
1,41,1,0,0,0,1,1,1,0,0
1,34,1,0,0,0,4,1,1,0,0
1,19,1,0,2,4,28,1,1,0,1
1,39,1,0,0,0,1,0,1,0,0
1,19,1,0,2,4,28,1,1,0,1
1,19,1,0,2,4,28,1,1,0,1
1,63,1,2,0,4,28,1,1,1,0
1,19,1,2,2,4,28,1,1,0,0
1,63,1,2,0,3,28,1,1,1,0
1,63,1,2,0,4,28,1,1,1,0
1,63,1,2,0,2,28,1,1,1,0
1,63,1,2,0,2,28,1,1,1,0
0,47,1,0,0,0,1,0,1,0,0
1,39,1,0,0,0,4,1,1,0,0
1,29,1,0,0,0,2,1,1,0,0
0,19,1,0,0,4,28,1,1,0,1
1,33,1,0,0,0,10,0,1,0,0
1,31,1,0,0,0,1,1,1,0,0
1,53,1,0,0,0,4,1,1,1,0
0,22,1,0,1,0,2,0,1,0,1
0,19,1,0,0,4,28,1,1,0,1
1,19,1,2,2,4,28,1,1,0,0
1,63,1,2,0,2,28,1,1,1,0
1,30,1,0,0,0,6,1,1,0,0
1,29,1,0,0,0,4,0,1,0,0
1,59,1,0,0,0,7,1,1,1,0
1,63,1,2,0,4,28,1,1,1,0
0,63,1,1,0,1,28,1,1,1,0
1,63,1,2,0,3,28,1,1,1,0
1,57,1,0,0,0,0,1,1,1,0
1,31,1,0,0,0,4,1,1,0,0
1,35,1,0,1,0,6,1,1,0,0
0,38,1,0,0,0,3,1,1,0,0
1,34,1,0,0,0,0,1,1,0,0
1,19,1,0,0,0,3,1,1,0,1
1,63,1,2,0,4,28,1,1,1,0
1,43,1,0,0,0,0,1,1,0,0
1,63,1,2,0,4,28,1,1,1,0
0,19,1,0,0,4,28,1,1,0,1
0,19,1,0,0,4,28,1,1,0,1
1,54,1,0,0,0,0,0,1,1,0
1,19,1,0,2,4,28,1,1,0,1
1,27,1,0,0,0,14,1,1,0,0
0,30,1,0,0,0,12,1,1,0,0
1,19,1,0,0,1,0,1,1,0,1
1,58,1,0,0,0,0,1,1,1,0
1,63,1,2,0,2,28,1,1,1,0
1,19,1,2,2,4,28,1,1,0,0
1,19,1,0,2,4,28,1,1,0,1
0,21,1,0,0,0,0,1,1,0,1
1,48,1,0,0,0,4,1,1,1,0
1,19,1,2,2,4,28,1,1,0,0
1,33,1,0,0,0,1,0,1,0,0
1,26,1,0,0,0,3,1,1,0,0
1,23,1,0,0,0,8,1,1,0,0
0,39,1,0,0,0,0,1,1,0,0
0,19,1,0,0,4,28,1,1,0,1
1,63,1,2,0,4,28,1,1,1,0
1,19,1,2,2,4,28,1,1,0,0
1,52,1,0,0,0,0,1,1,1,0
0,50,1,0,0,0,4,1,1,0,0
1,19,1,2,2,4,28,1,1,0,0
1,45,1,0,0,0,4,0,1,0,0
1,63,1,2,0,3,28,1,1,1,0
1,19,1,0,2,4,28,1,1,0,1
0,43,1,0,0,0,28,1,1,1,0
0,24,1,0,0,0,1,1,1,0,0
1,40,1,0,0,0,1,1,1,0,0
1,19,1,0,2,4,28,1,1,0,1
1,27,1,0,0,0,5,0,1,0,0
0,19,1,0,0,4,28,1,1,0,1
0,63,1,1,0,1,28,1,1,1,0
1,19,1,2,2,4,28,1,1,0,0
1,28,1,0,0,0,6,0,1,0,0
1,46,1,0,0,0,1,1,1,0,0
1,19,1,0,2,4,28,1,1,0,1
1,34,1,1,1,1,4,0,1,0,0
1,26,1,0,0,0,3,1,1,0,0
1,30,1,0,0,0,8,1,1,0,0
1,63,1,2,0,4,28,1,1,1,0
1,59,1,0,0,0,0,0,1,1,0
0,53,1,0,0,0,1,0,1,1,0
1,27,1,0,0,0,0,1,1,0,0
0,19,1,0,0,4,28,1,1,0,1
1,48,1,0,0,0,4,0,1,1,0
1,19,1,2,2,4,28,1,1,0,0
0,39,1,0,0,0,5,0,1,0,0
0,19,1,0,0,4,28,1,1,0,1
1,63,1,2,0,4,28,1,1,1,0
1,19,1,0,2,4,28,1,1,0,1
1,19,1,2,2,4,28,1,1,0,0
1,26,1,0,0,0,0,1,1,0,0
1,19,1,2,2,4,28,1,1,0,0
0,19,1,0,0,4,28,1,1,0,1
0,48,1,0,0,0,9,1,1,1,0
1,32,1,1,0,0,4,1,1,0,0
1,63,1,2,0,3,28,1,1,1,0
0,19,1,0,0,4,28,1,1,0,1
1,63,1,2,0,4,28,1,1,1,0
1,24,1,0,0,0,9,1,1,0,0
1,19,1,2,2,4,28,1,1,0,0
1,34,1,1,0,1,5,1,1,0,0
0,19,1,0,0,4,28,1,1,0,1
