sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,77,1,0,0,1,17,1,0,1,0
1,59,1,0,0,0,2,1,0,1,0
1,23,1,0,0,0,0,1,0,0,1
1,77,1,0,0,1,17,1,0,1,0
1,20,1,0,2,7,17,1,0,0,0
1,77,1,0,0,1,17,1,0,1,0
1,53,1,0,0,0,4,1,0,1,0
1,77,1,0,0,3,17,1,0,1,0
1,34,1,0,0,0,3,1,0,0,0
1,46,1,0,0,0,1,0,0,1,0
1,77,1,0,0,0,17,1,0,1,0
1,53,1,0,0,0,0,0,0,1,0
1,77,1,0,0,0,17,1,0,1,0
1,77,1,0,0,2,17,1,0,1,0
1,25,1,0,0,0,10,0,1,0,0
0,68,1,0,0,0,28,1,1,1,0
1,19,1,0,2,4,0,1,1,0,1
1,19,1,2,2,4,28,1,1,0,0
0,68,1,0,0,0,28,1,1,1,0
1,19,1,0,2,4,0,1,1,0,1
1,19,1,0,2,4,0,1,1,0,1
0,68,1,0,0,0,28,1,1,1,0
0,58,1,0,0,0,1,0,1,1,0
0,19,1,0,0,4,28,1,1,0,1
1,27,1,0,0,0,4,1,1,0,0
0,31,1,0,0,0,3,0,1,0,1
1,19,1,2,2,4,28,1,1,0,0
1,48,1,0,0,0,0,0,1,1,0
1,27,1,0,0,0,1,1,1,0,0
0,21,1,0,0,0,0,1,1,0,1
0,68,1,0,0,0,28,1,1,1,0
0,19,1,0,0,4,28,1,1,0,1
1,38,1,0,0,0,0,1,1,0,0
1,34,1,0,0,0,4,1,1,0,0
1,29,1,2,0,1,14,1,1,0,0
1,49,1,0,0,0,0,1,1,1,0
1,30,1,0,0,0,12,1,1,0,0
0,68,1,0,0,0,28,1,1,1,0
0,68,1,0,0,0,28,1,1,1,0
0,19,1,0,0,4,28,1,1,0,1
1,48,1,0,0,0,16,1,1,1,0
0,22,1,0,0,0,3,0,1,0,1
1,23,1,0,1,0,3,0,1,0,1
1,19,1,2,2,4,28,1,1,0,0
1,19,1,2,2,4,28,1,1,0,0
0,19,1,0,0,4,28,1,1,0,1
1,19,1,2,2,4,28,1,1,0,0
1,30,1,0,0,0,1,1,1,0,0
0,19,1,0,0,4,28,1,1,0,1
1,19,1,0,2,4,0,1,1,0,1
0,31,1,0,1,0,6,1,1,0,0
1,25,1,0,0,0,2,1,1,0,1
0,19,1,0,0,4,28,1,1,0,1
1,25,1,0,2,4,0,1,1,0,1
0,21,1,0,0,0,2,1,1,0,1
1,31,1,0,0,0,15,0,1,0,0
0,68,1,0,0,0,28,1,1,1,0
0,68,1,0,0,0,28,1,1,1,0
1,34,1,0,0,0,16,1,1,0,0
1,19,1,2,2,4,28,1,1,0,0
1,31,1,0,0,0,1,1,1,0,0
