sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,-204579.9,0,7910.777,-6638.535,-6449.371,-17477.188,1,0,6219.521,-28833.15
1,336100.53,0,3683.7615,6827.289,16250.3545,28694.58,1,0,-16159.397,-4177.213
1,-224932.47,0,888.85065,-1475.0499,420.02786,5370.4575,1,0,-7778.806,-1874.789
1,-60073.65,0,445.07495,-3662.7522,-2170.7026,-83396.445,1,0,-5714.2256,-10075.862
1,302713.2,0,5862.42,19399.775,3239.5642,193017.4,1,0,-14182.098,-8230.723
1,-85331.77,0,-5688.897,-5046.492,2138.8896,139982.88,1,0,13497.796,-5638.2676
1,-88136.05,0,-3213.2683,10805.224,1206.4747,-14906.767,1,0,1059.9404,-12860.638
1,56487.094,0,4251.39,-9028.27,-715.6607,-97775.87,1,0,-9301.704,7158.3726
1,-52114.02,0,-6058.6934,-2626.0598,2315.9792,-31679.33,1,0,12566.745,-1095.4897
1,-15133.852,0,13239.622,5820.6304,5602.406,-11153.208,1,0,-3108.457,2791.2407
1,238918.23,0,-16963.863,-4124.9194,-10803.513,86593.34,1,0,1064.2273,204.09764
1,-102908.09,0,3749.9277,-4709.9,-12607.914,83409.74,1,0,13496.079,-2356.8591
1,-163754.69,0,-15.179803,4859.4814,-812.27185,70286.46,1,0,-5124.182,-7897.863
1,-301054.25,0,8549.945,7429.3765,7574.5,-48547.785,1,0,13619.214,-33.990696
1,-194407.9,0,1952.937,-13908.526,2196.5825,26101.984,1,0,1439.905,-1314.6549
1,63335.195,0,9406.651,3568.5278,363.24747,-52738.965,1,0,759.01636,-5499.2925
1,-273234.88,0,1876.1165,6665.883,-2617.091,69650.95,1,0,-12070.805,-1627.8724
1,9808.911,0,125.67715,-93.05254,-4679.359,36296.61,1,0,-9496.505,2066.5278
1,-165617.14,0,7193.9106,6097.774,-15411.144,-39865.188,1,0,-2621.888,2474.9421
1,138715.98,0,-6834.536,-9161.706,-13734.997,-75186.88,1,0,3006.3855,-594.155
1,385161.06,0,-3403.5798,6498.4106,3229.817,-36474.77,1,0,3922.91,1968.6423
