sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,280471.8,0,-4523.4277,7671.26,-5938.041,26200.336,1,0,-9669.553,-720.2136
1,54155.01,0,-197.20242,-7487.9863,5584.956,86786.95,1,0,-12175.829,8191.7134
1,-76688.35,0,9798.88,-15356.129,-5182.9272,9858.734,1,0,-2640.2551,-2741.1677
1,-162486.34,0,6876.813,-9707.618,-1845.9346,-364.10007,1,0,-1402.8597,5218.954
1,-139386.55,0,6343.675,5311.5713,2900.361,131609.7,1,1,2811.9712,3946.3628
1,33369.75,0,-8801.353,3295.6902,1215.9086,89615.125,1,0,-1207.2482,-6416.8433
1,-374148.2,0,-17632.275,18231.254,-9866.033,1924.0321,1,0,2926.8235,-5153.2017
1,-32273.523,0,-13264.39,-6095.581,-6379.723,2028.7091,1,0,4287.221,-3989.2996
1,-370435.88,0,6548.344,6827.551,2198.6458,-17763.672,1,1,10453.551,1890.4998
1,-240668.84,0,-7376.174,6402.585,1187.106,-80159.38,1,1,-11317.507,18064.98
1,-146906.8,0,4295.0444,2249.0835,8027.2256,-135512.34,1,1,-5789.0005,3259.507
1,76280.97,0,-11266.381,-535.8515,-2364.9863,-149255.98,1,0,-9558.16,14456.643
1,-343716.9,0,-6086.1084,-14703.993,6114.1387,43176.055,1,0,5029.7427,-18390.6
1,-188389.88,0,5026.095,-4413.034,-3076.215,112634.09,1,1,18725.75,-3220.406
1,-103467.32,0,3702.6777,-9074.276,16254.625,119697.336,1,0,10728.425,-3905.5364
1,-33134.6,0,-286.51187,8481.514,8567.412,-64086.38,1,0,-2809.7314,-14928.827
1,-333256.2,0,9022.662,-6936.9893,-5151.867,-121038.31,1,0,2510.922,2871.6763
1,225715.23,0,1522.9501,-1293.2664,4317.7666,-19022.621,1,0,7115.9004,11000.102
1,-145654.9,0,-9293.902,14414.36,-15103.745,90777.086,1,1,-5119.806,8638.786
1,228820.39,0,6191.2646,-11083.987,-2772.6028,-23154.918,1,0,-2388.1467,4459.277
1,-220273.45,0,-2380.3313,9029.431,2191.4795,-108170.164,1,1,-6680.7046,5922.776
1,-96666.266,0,4479.678,-7099.535,10089.675,77218.055,1,1,-8848.306,7853.9893
1,-303857.34,0,6914.4146,-13775.305,-739.8593,57916.25,1,0,-802.1587,7044.6963
1,-296474.4,0,-11115.557,-1789.0393,-8398.685,-22511.402,1,0,-195.46426,6125.907
1,-145239.2,0,-3852.39,-2837.5847,15655.061,-118195.78,1,0,5564.3467,-5478.3296
1,-240977.3,0,-4820.0825,6272.946,22687.312,139622.7,1,1,-6499.893,5981.8247
1,49637.746,0,-14559.435,-3815.3323,1523.7782,-13236.808,1,0,9148.324,3823.611
1,-3268.2622,0,-397.98685,-6360.4785,-14405.802,52768.457,1,0,15746.008,-9907.975
1,-297472.22,0,-1664.932,14479.916,-3067.7148,62599.215,1,0,24.26196,-1258.7925
1,335995.7,1,-672.7637,5451.559,-368.3903,-83793.29,1,0,6460.2417,2912.0986
1,197033.92,0,3744.985,10301.787,4321.0854,106691.11,1,1,-9687.769,-1546.5978
1,428412.8,0,-8127.347,-11879.527,11595.3545,221189.12,1,0,-7188.015,11429.643
1,368354.84,0,15877.022,-4095.3408,-9925.033,9648.21,1,0,4367.931,4804.238
1,72412.586,0,9324.997,15202.86,-10357.784,166046.5,1,0,11570.263,86.6729
1,397587.6,1,-5048.4805,895.32104,-13787.157,-73390.82,1,0,6239.5366,13456.626
1,-95254.99,0,6739.4297,-9928.82,12933.898,54114.008,1,1,-2301.369,10279.583
1,108176.48,0,445.80838,27928.06,-33347.887,94910.734,1,0,-1738.7477,-9433.849
1,208219.55,0,6499.5654,11866.333,-5551.5586,-123177.69,1,0,-6361.751,22834.533
1,240423.5,0,-972.6379,2586.3853,9785.742,-17800.133,1,1,-9709.153,14414.751
1,92657.65,0,-7682.104,3622.9648,-12088.156,-85136.86,1,0,-6449.361,11512.476
1,-446755.12,0,591.76697,6167.6025,12003.241,-97097.625,1,1,8655.226,3821.3638
1,-95994.41,0,1275.5745,1769.9891,9230.687,4039.763,1,1,-1268.7875,-2533.8115
1,-162575.3,0,-3996.797,23685.385,-447.03882,52947.64,1,0,3755.6482,-7741.7026
1,204052.58,0,1776.6461,5867.569,803.31506,71935.91,1,0,15905.852,-7565.5986
1,302437.44,1,-4272.0405,10288.42,-1979.1289,-39220.21,1,0,2091.8655,-3472.7124
1,48808.977,0,7426.344,-3102.2993,5522.0835,121895.53,1,1,5760.258,-7417.648
1,-257255.23,0,3138.568,-1799.5312,-1607.2052,32729.342,1,1,-1513.1732,3984.5696
1,237825.05,0,-7874.627,-6529.94,10625.9375,-55715.67,1,0,-1565.094,-914.11
1,-85605.45,0,789.8871,7953.0684,-13740.018,-10757.701,1,0,6249.934,4405.087
1,44643.043,0,-16297.538,12253.101,-6418.0044,-3665.5833,1,0,-5321.9155,16127.894
1,-11287.811,0,4169.3984,1258.5951,-21200.96,88948.266,1,0,-2819.8835,-7888.7
1,75001.055,0,-9348.902,11618.246,-2256.267,-12572.5,1,0,-4927.4883,9308.592
1,503819.28,1,6267.264,-19315.576,11223.101,60136.055,1,0,-4169.806,1247.947
1,181393.38,0,-3980.6785,-7616.9805,-1617.3524,36583.64,1,0,6615.9067,-11281.213
1,-95523.9,0,-17458.568,13854.6045,-4303.755,31107.293,1,1,5956.3833,-2537.0964
1,-112976.62,0,5291.773,-15170.917,-18794.219,-40426.996,1,0,-9804.56,4166.777
1,-232871.27,0,-2927.8162,-6499.3613,772.4903,-51680.78,1,0,13642.976,2924.7046
1,-64029.887,0,-3858.3464,-1361.2167,-900.8974,-35625.83,1,1,-6045.8447,-3574.735
1,10823.998,1,-16624.977,8035.6777,-5503.07,-171707.58,1,0,-642.14026,-2678.9617
1,-51191.816,0,5061.8384,-8055.191,10834.835,30405.988,1,0,7924.2334,-3975.1782
1,145824.48,0,10282.267,-2269.9426,-8713.092,3949.0173,1,0,8495.88,-4248.305
1,-306071.1,0,4496.447,-9976.676,-3766.5393,124684.79,1,0,-1649.7932,1888.4905
1,179596.61,0,2250.4412,6592.5176,7250.885,-122510.68,1,0,-986.84515,-6904.353
1,670428.7,1,2681.7288,4728.33,3059.8672,48829.465,1,0,-573.88275,-5073.6953
1,-417965.9,0,14396.393,-18694.24,-27616.61,-636.4061,1,0,-10169.142,6001.638
1,-182186.88,0,4626.2646,-8467.155,11585.661,11446.658,1,1,-4607.889,9866.099
1,322644.5,1,-11017.691,3322.6606,-7262.466,-14781.8125,1,0,7593.0264,12902.609
1,26075.486,0,-9221.694,-2547.124,25733.754,-54840.504,1,0,-2467.385,5957.303
1,152042.53,0,-451.3013,8564.843,3183.2654,-10709.1,1,0,-2585.829,-5759.744
