sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,-87290.11,0,2345.289,-6992.695,-19842.533,-48084.348,1,0,3762.756,3001.5066
1,87916.28,0,-721.59424,16282.739,-5270.303,-88575.484,1,0,-6754.969,10334.442
1,-388430.16,0,2857.8743,-1657.4453,14949.33,-74738.74,1,0,14288.765,-3260.3647
1,-222040.2,0,-6101.071,21807.932,9594.532,4034.0994,1,1,3272.0674,8322.374
1,75833.86,0,6694.7656,-4931.5757,-6695.0073,40388.305,1,0,4223.3174,-13344.311
1,-161402.05,0,8209.274,4156.0674,-10226.863,245.94736,1,0,6281.9443,-3491.2722
1,190727.47,0,-3409.5083,-799.37714,-1497.44,-59683.062,1,0,-2701.1868,-1567.5769
1,-82065.73,0,-9925.65,5057.8115,4139.765,-115484.695,1,1,-17096.213,-2427.6812
1,-55473.977,0,6909.058,1822.3589,-8263.52,-42205.234,1,0,2051.6982,5025.321
1,-224777.83,0,5515.4756,-7566.267,-4828.672,125674.586,1,0,5246.184,-13914.497
1,169961.89,0,3918.4617,-6665.935,-1403.2305,-19939.898,1,0,4900.2197,-1003.786
1,-106797.92,0,-3956.22,-14715.863,7260.6523,93251.89,1,0,-6410.9463,2739.8403
1,40426.867,0,-3677.3784,-818.8244,-6968.589,-49953.805,1,1,-17276.203,-104.053276
1,-13749.218,0,9335.699,-3289.7996,-10916.292,64705.0,1,0,7653.032,-11431.228
1,-46431.17,0,6643.864,-10500.011,-3008.5293,4427.3613,1,0,2756.4954,-10080.0625
1,-313191.2,0,5365.186,12589.024,12375.502,113232.12,1,1,-15707.317,2217.8403
1,-56797.445,0,2520.9072,1961.5176,4388.9214,-4067.5232,1,0,10969.868,-11515.295
1,350130.06,0,-575.4998,4432.322,22724.299,-95167.805,1,0,-7487.4746,-3004.86
1,313956.72,0,-5573.4424,-3757.243,979.9919,-5638.5845,1,1,-10373.306,5590.697
1,-99389.93,0,791.8045,-13537.584,-10127.177,-94862.766,1,0,-9060.551,-2384.3127
1,-324089.3,0,-314.7152,-1587.822,-2225.6895,-67061.875,1,0,531.428,-4911.8384
1,-211192.11,0,-551.1166,7400.296,-5651.498,134435.16,1,1,4774.9927,2905.923
1,207388.36,0,-6825.601,-11288.089,3215.6074,-77159.58,1,0,8077.649,8928.883
1,19187.932,0,-3914.9204,-11724.595,4244.049,-3273.0996,1,0,-427.40564,1784.8132
1,-47788.805,0,-4780.326,10061.119,10554.575,-44233.598,1,1,-3996.1067,1062.9783
1,-43901.37,0,-3435.587,7425.6357,11923.703,66137.055,1,1,502.52826,5857.049
1,-69015.54,0,-3212.7322,1776.3987,1949.3434,37542.797,1,1,-4828.376,2442.6296
1,3024.3457,0,1007.46136,-8198.948,-2136.2585,-276374.66,1,0,8320.32,6826.3994
1,-233658.86,0,-13441.252,15541.22,4059.036,56061.793,1,0,2480.55,-248.42157
1,261289.69,0,3532.651,15440.102,11840.375,-24115.322,1,1,1563.8297,7992.68
1,-67736.086,0,11336.697,10844.218,438.3014,170925.1,1,1,-5840.6826,-2471.2632
1,-100810.98,0,4892.755,1293.0702,6938.5933,-39337.33,1,1,-2961.1697,1880.2053
1,-339285.4,0,6020.6997,-18747.193,-538.17175,19697.865,1,0,-738.24805,-9202.878
1,-151520.14,0,1881.9368,13201.96,12675.667,-190917.23,1,0,4394.684,-14091.764
1,67326.94,0,-1701.8383,-8195.544,6968.823,-39681.605,1,0,-6546.519,-6082.0283
1,-111479.0,0,6518.708,109.94165,-192.2312,-40205.305,1,0,-3030.823,-1618.1538
1,139003.2,0,7464.607,18617.375,14560.268,-10013.517,1,1,4975.6226,8583.302
1,-62749.074,0,8018.3145,-9131.625,-6414.7485,-11278.898,1,0,-6344.903,-19240.754
1,50797.426,0,-5765.3384,-8848.267,-10253.881,-138652.77,1,0,-9346.648,-12232.041
1,354133.72,0,2231.7222,2314.194,-951.07184,70887.8,1,1,-6319.281,8332.322
