sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,age_cat_Greater than 45,age_cat_Less than 25
1,34764.227,0,3085.0374,4314.2837,-2909.2144,87686.14,1,0,3465.631,-6530.972
1,5271.293,0,-12072.666,-5489.683,4485.8223,68552.95,1,0,11978.372,6462.142
1,-33185.426,0,-5393.481,4504.7104,-11971.997,76326.664,1,0,-1330.4602,-9319.6
1,-233744.22,0,5747.1245,-3639.9001,12076.248,70947.74,1,0,-957.43274,13325.374
1,293698.38,0,-6653.302,-30081.246,-9172.118,74377.96,1,0,-8627.499,-4942.742
1,174921.23,0,13837.98,1314.3151,2452.0686,14832.69,1,0,6712.8174,7209.557
1,96073.7,0,-8549.633,3584.9978,-2271.6943,-147788.78,1,0,1657.5402,-4390.23
1,-5798.9614,0,4733.0703,1541.7917,-817.6416,180835.7,1,0,7722.143,-7380.626
1,231329.25,0,9751.025,8855.389,1578.7349,95566.02,1,0,-1779.016,-7106.394
1,190010.95,0,-4050.1055,-7735.6763,-27035.121,-138081.28,1,0,99.32983,9234.234
1,77032.92,0,-4058.8303,1908.2523,-1785.726,186152.64,1,0,-1412.4401,-274.77127
1,-42368.566,0,7244.562,2184.4841,6743.5747,20313.982,1,0,-304.98373,-11286.105
1,337275.6,0,-14584.953,-1315.2452,-807.6016,-61844.047,1,0,2952.9985,-1370.3843
1,17573.586,0,-1856.734,-6660.642,-1510.6865,-198693.67,1,0,5109.3594,2920.6165
1,-450135.75,0,-5404.4976,-10672.914,-2003.9386,180434.89,1,0,7578.2593,-3872.786
1,-344671.47,0,-1164.5662,-623.6306,-22902.764,190621.4,1,0,2209.3792,-4498.9937
1,-144554.73,0,1902.2103,5457.01,-11100.33,97204.06,1,0,3137.1052,-16196.694
1,405770.53,0,-5904.2314,6992.2607,3881.199,-58255.996,1,0,-1471.5887,13815.997
1,77870.62,0,-15479.527,-11605.602,-5191.923,97648.21,1,0,-7525.751,-10051.607
